Cnumber,Taxonkey,Species,SubUnit,Longitude,Latitude,F2015,F2014,F2013,F2012,F2011,F2010,F2009,F2008,F2007,F2006,F2005,F2004,F2003,F2002,F2001,F2000,F1999,F1998,F1997,F1996,F1995,F1994,F1993,F1992,F1991,F1990,F1989,F1988,F1987,F1986,F1985,F1984,F1983,F1982,F1981,F1980,F1979,F1978,F1977,F1976,F1975,F1974,F1973,F1972,F1971,F1970,F1969,F1968,F1967,F1966,F1965,F1964,F1963,F1962,F1961,F1960,F1959,F1958,F1957,F1956,F1955,F1954,F1953,F1952,F1951,F1950,EEZID,EEZ_Name,Entity_ID,SubEntity_ID
410,690176,Mactra sachalinensis,Cholla-namdo,127.5622559,33.99802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,690191,Scapharca broughtonii,Cholla-namdo,127.5622559,33.99802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187,303,223,273,232,441,334,246,1356,3921,4647,4671,3938,1842,884,1631,975,233,232,100,30,248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,100058,Miscellaneous marine molluscs,Cholla-namdo,127.5622559,33.99802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,9.6,119.9,49,84,119,154,189,242,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,600785,Mugil cephalus,Cholla-namdo,127.5622559,33.99802726,487,35,54,17,0,776.1666667,930.1666667,1024.83,820.1666667,941.8333333,916.6666667,599.3333333,682.1666667,649.6666667,235.8333333,161.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,601351,Paralichthys olivaceus,Cholla-namdo,127.5622559,33.99802726,18731.54904,17247.23782,15123.10906,16116.60694,16703.61805,16752.74,22380.93,19007.04,16853.44,17950.92,16404.79,11249,12087,8172,10342,4945,7479,7797,9196,3101,2357,1845,1410,1120,635,363,87,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,100039,Marine fishes not identified,Cholla-namdo,127.5622559,33.99802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,100047,Miscellaneous marine crustaceans,Cholla-namdo,127.5622559,33.99802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,9,0,0,0,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,601609,Konosirus punctatus,Cholla-namdo,127.5622559,33.99802726,31,0,13,34,20,0,5.666666667,66.16666667,204.1666667,419.8333333,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,690695,Cyclina sinensis,Cholla-namdo,127.5622559,33.99802726,95.25,95.25,0,0,254,46.68358983,31.69344631,29.12370742,57.39083521,109.6421926,34.2631852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,600445,Pagrus major,Cholla-namdo,127.5622559,33.99802726,991,522,273,173,111,494,1537.67,1237.33,1202.17,731,969.3333333,664.6666667,736.1666667,160,106.8333333,68.66666667,29.33333333,24.33333333,19.16666667,4.5,4.166666667,13.83333333,23.66666667,19.5,59.33333333,38,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,600381,Seriola quinqueradiata,Cholla-namdo,127.5622559,33.99802726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),47,119
410,100047,Miscellaneous marine crustaceans,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,100058,Miscellaneous marine molluscs,Kangwon-do,128.743196,38.008194,61,33,362,81,2655,748,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,290004,Bivalvia,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,290005,Ascidiacea,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,500467,Caranx,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,500705,Diplodus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,501677,Cantherhines,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,503128,Rhombosolea,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,600076,Helicolenus dactylopterus dactylopterus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,600117,Scomber japonicus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,600381,Seriola quinqueradiata,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690196,Ruditapes philippinarum,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690199,Meretrix lusoria,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690200,Pinctada fucata,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690218,Mytilus coruscus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690219,Penaeus japonicus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690283,Crassostrea gigas,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690434,Buccinum undatum,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690440,Penaeus vannamei,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690445,Pecten yessoensis,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690695,Cyclina sinensis,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,100039,Marine fishes not identified,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,1.5,0.25,3.25,2.25,2.5,0,0,0,2,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,601351,Paralichthys olivaceus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,601609,Konosirus punctatus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,604569,Miichthys miiuy,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,604589,Lateolabrax japonicus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,606531,Acanthopagrus schlegeli,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,606534,Sebastes schlegeli,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,606574,Epinephelus septemfasciatus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,608198,Takifugu rubripes,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690050,Anadara granosa,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690133,Penaeus chinensis,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690143,Portunus trituberculatus,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,600445,Pagrus major,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,600785,Mugil cephalus,Kangwon-do,128.743196,38.008194,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690176,Mactra sachalinensis,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690191,Scapharca broughtonii,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690195,Haliotis discus,Kangwon-do,128.743196,38.008194,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690153,Mactra veneriformis,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,690169,Scapharca subcrenata,Kangwon-do,128.743196,38.008194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),54,259
410,500705,Diplodus,Kyong gi-do,126.6473731,37.34348996,177.6666667,169.6666667,133,112.6666667,120.3333333,151.8333333,153,73.83333333,184.8333333,281.5,341.3333333,468.1666667,395.1666667,153.1666667,45.83333333,36.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,501677,Cantherhines,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,91,94.83333333,43.33333333,22.83333333,12.33333333,3.166666667,0.5,0,0.5,1.5,5.833333333,0,0,1.166666667,1229,1385.666667,918.6666667,77.33333333,0,25.5,0,52.66666667,149.1666667,152,31.16666667,151.8333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,100039,Marine fishes not identified,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,4.5,0.75,9.75,6.75,7.5,0,0,1,6,6,0,0,0,0,6,4,5,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,600117,Scomber japonicus,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,47.5,41.5,32.5,50.16666667,30.66666667,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,600381,Seriola quinqueradiata,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,503128,Rhombosolea,Kyong gi-do,126.6473731,37.34348996,306.8333333,0,0,0,0,92,63.16666667,26.66666667,2.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,600076,Helicolenus dactylopterus dactylopterus,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,24,3,5503.33,5498.67,5927.33,4586.17,3549.5,3284.67,3989.67,2772.67,1555,1449.67,1696.67,2439,2071.67,339.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,100047,Miscellaneous marine crustaceans,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,606534,Sebastes schlegeli,Kyong gi-do,126.6473731,37.34348996,3129,4099.666667,3959.5,3847.5,2889.666667,47.5,45,43.83333333,69.16666667,82.66666667,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,600445,Pagrus major,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,1050,1537.67,1237.33,1202.17,731,969.3333333,664.6666667,736.1666667,160,106.8333333,68.66666667,29.33333333,24.33333333,19.16666667,4.5,4.166666667,13.83333333,23.66666667,19.5,59.33333333,38,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,600785,Mugil cephalus,Kyong gi-do,126.6473731,37.34348996,0,0,19,12,0,776.1666667,930.1666667,1024.83,820.1666667,941.8333333,916.6666667,599.3333333,682.1666667,649.6666667,235.8333333,161.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,606531,Acanthopagrus schlegeli,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690133,Penaeus chinensis,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,84,48,58,20,25,12,16,14,6,20,6,10,10,10,6,10,7,1,6,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,606574,Epinephelus septemfasciatus,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,45,30,7.666666667,24.33333333,7.666666667,25.83333333,6,16.83333333,6.5,3.333333333,1,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,608198,Takifugu rubripes,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,4.5,9.5,7.5,41.33333333,12.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690050,Anadara granosa,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,108.1302092,277.6746325,153.2546775,2656.16,473.9941553,302.015632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690176,Mactra sachalinensis,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690143,Portunus trituberculatus,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690153,Mactra veneriformis,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690169,Scapharca subcrenata,Kyong gi-do,126.6473731,37.34348996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
410,690199,Meretrix lusoria,Kyong gi-do,126.6473731,37.34348996,13.90243902,18.1504065,12.35772357,0,2.703252032,0,24.71544715,15.06097561,69.89837398,41.32113821,18.1504065,95,91,1,3,0,2,0,0,70,140,210,280,350,420,490,560,630,700,770,840,910,980,1050,1120,1190,1260,1330,1400,1540,757.6,428,834.6,822.5,992.2,738,483,451,418,462,506,398,630,364,98,0,0,0,0,0,0,0,0,0,0,0,410,Korea (South),51,281
